-0.75676,-0.67347,-0.67347,-0.25,2
-0.7027,-0.83673,-0.83673,-0.66667,2
-0.94595,-0.91837,-0.91837,-0.60417,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,1
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,1
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.94595,-1,-1,-1,2
-0.7027,-0.59184,-0.59184,-0.25,2
-0.94595,-0.91837,-0.91837,-0.58333,2
-0.75676,-0.59184,-0.59184,-0.020833,1
-0.86486,-0.59184,-0.59184,0.52083,2
-0.91892,-0.83673,-0.83673,-0.25,2
-0.91892,-1,-1,-0.97917,1
-0.89189,-0.79592,-0.79592,-0.14583,2
-0.94595,-0.91837,-0.91837,-0.54167,2
-0.67568,-0.59184,-0.59184,-0.22917,2
-0.94595,-0.95918,-0.95918,-0.75,2
-0.89189,-0.79592,-0.79592,-0.083333,2
-0.75676,-0.91837,-0.91837,-0.75,2
-0.62162,-0.71429,-0.71429,-0.5,2
-0.89189,-0.95918,-0.95918,-0.77083,2
-0.89189,-0.59184,-0.59184,0.9375,2
-0.94595,-0.7551,-0.7551,0.5625,2
-0.94595,-0.7551,-0.7551,0.5625,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-1,-1,-0.95833,1
-0.89189,-1,-1,-0.95833,2
-0.89189,-0.7551,-0.7551,0.25,2
-0.89189,-1,-1,-0.95833,2
-0.89189,-0.87755,-0.87755,-0.33333,1
-0.7027,-0.79592,-0.79592,-0.45833,2
-0.64865,-0.91837,-0.91837,-0.75,1
-0.81081,-0.83673,-0.83673,-0.3125,2
-0.75676,-0.67347,-0.67347,0.083333,2
-0.7027,-0.95918,-0.95918,-0.8125,2
-0.94595,-0.83673,-0.83673,0.27083,2
-0.81081,-0.59184,-0.59184,0.8125,2
-0.78378,-0.67347,-0.67347,0.29167,2
-0.94595,-0.95918,-0.95918,-0.58333,2
-0.83784,-0.91837,-0.91837,-0.5,2
-0.67568,-0.42857,-0.42857,0.4375,2
-0.64865,-0.91837,-0.91837,-0.70833,2
-0.7027,-0.38776,-0.38776,0.8125,2
-0.89189,-0.83673,-0.83673,0.16667,2
-0.62162,-0.7551,-0.7551,-0.3125,2
-0.7027,-0.87755,-0.87755,-0.47917,2
-0.81081,-0.67347,-0.67347,0.8125,1
-0.7027,-0.71429,-0.71429,0.041667,1
-0.81081,-0.83673,-0.83673,0.041667,2
-0.7027,-0.79592,-0.79592,-0.1875,2
-0.72973,-0.83673,-0.83673,-0.25,2
-0.62162,-0.95918,-0.95918,-0.75,1
-0.62162,-0.95918,-0.95918,-0.75,2
-0.62162,-0.95918,-0.95918,-0.75,2
-0.94595,-0.95918,-0.95918,-0.35417,2
-0.7027,-0.91837,-0.91837,-0.5625,2
-0.62162,-0.71429,-0.71429,-0.083333,2
-0.75676,-1,-1,-0.85417,2
-0.56757,-0.83673,-0.83673,-0.47917,2
-0.62162,-0.87755,-0.87755,-0.5,2
-0.89189,-0.95918,-0.95918,-0.41667,2
-0.62162,-0.91837,-0.91837,-0.60417,2
-0.56757,-0.38776,-0.38776,0.5625,2
-0.89189,-0.95918,-0.95918,-0.39583,2
-0.62162,-0.71429,-0.71429,0,2
-0.7027,-0.91837,-0.91837,-0.5,2
-0.62162,-0.7551,-0.7551,-0.10417,2
-0.59459,-0.83673,-0.83673,-0.35417,2
-0.56757,-0.95918,-0.95918,-0.70833,2
-0.56757,-0.91837,-0.91837,-0.60417,2
-0.7027,-0.71429,-0.71429,0.45833,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,2
-0.7027,-1,-1,-0.8125,1
-0.7027,-1,-1,-0.8125,2
-0.94595,-0.91837,-0.91837,0.52083,1
-0.94595,-0.91837,-0.91837,0.5625,2
-0.56757,-0.87755,-0.87755,-0.45833,2
-0.56757,-0.42857,-0.42857,0.77083,2
-0.56757,-0.46939,-0.46939,0.6875,2
-0.56757,-0.63265,-0.63265,0.25,2
-0.56757,-0.91837,-0.91837,-0.5625,2
-0.62162,-0.91837,-0.91837,-0.5,2
-0.37838,-0.26531,-0.26531,0.25,2
-0.7027,-0.7551,-0.7551,0.52083,2
-0.62162,-0.91837,-0.91837,-0.45833,2
-0.45946,-0.46939,-0.46939,0.39583,1
-0.89189,-0.95918,-0.95918,-0.083333,2
-0.7027,-0.95918,-0.95918,-0.52083,2
-0.7027,-0.91837,-0.91837,-0.27083,2
-0.56757,-0.87755,-0.87755,-0.35417,2
-0.43243,-0.7551,-0.7551,-0.25,2
-0.64865,-0.7551,-0.7551,0.54167,2
-0.56757,-0.79592,-0.79592,0,2
-0.62162,-0.91837,-0.91837,-0.35417,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.62162,-1,-1,-0.75,2
-0.54054,-0.7551,-0.7551,0.16667,1
-0.62162,-0.91837,-0.91837,-0.3125,2
-0.62162,-0.91837,-0.91837,-0.3125,2
-0.56757,-0.7551,-0.7551,0.29167,2
-0.43243,-0.95918,-0.95918,-0.60417,2
-0.56757,-0.91837,-0.91837,-0.3125,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.56757,-1,-1,-0.70833,2
-0.62162,-0.95918,-0.95918,-0.4375,2
-0.7027,-0.87755,-0.87755,0.5,2
-0.7027,-0.95918,-0.95918,-0.25,1
-0.43243,-0.79592,-0.79592,-0.041667,2
-0.37838,-0.95918,-0.95918,-0.5625,2
-0.37838,-0.79592,-0.79592,-0.10417,2
-0.62162,-0.95918,-0.95918,-0.3125,1
-0.56757,-0.79592,-0.79592,0.64583,2
-0.56757,-0.87755,-0.87755,0.16667,2
-0.56757,-0.83673,-0.83673,0.4375,2
-0.43243,-0.95918,-0.95918,-0.5,2
-0.43243,-0.91837,-0.91837,-0.3125,2
-0.43243,-0.91837,-0.91837,-0.3125,2
-0.37838,-0.71429,-0.71429,0.39583,2
-0.43243,-0.91837,-0.91837,-0.25,2
-0.37838,-0.91837,-0.91837,-0.3125,2
-0.43243,-0.91837,-0.91837,-0.20833,2
-0.37838,-0.95918,-0.95918,-0.45833,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.32432,-0.79592,-0.79592,0,2
-0.43243,-1,-1,-0.60417,2
-0.43243,-1,-1,-0.60417,2
-0.37838,-0.91837,-0.91837,-0.22917,2
-0.43243,-0.95918,-0.95918,-0.35417,2
-0.62162,-0.91837,-0.91837,0.60417,2
-0.37838,-1,-1,-0.5625,1
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-0.87755,-0.87755,0.041667,2
-0.37838,-1,-1,-0.5625,2
-0.37838,-0.7551,-0.7551,0.79167,2
-0.56757,-0.91837,-0.91837,0.75,2
-0.37838,-0.95918,-0.95918,-0.25,2
-0.43243,-0.95918,-0.95918,0.041667,2
-0.37838,-0.91837,-0.91837,0.25,2
0.054054,-1,-1,-0.22917,2
0.94595,-1,-1,0.45833,2
